绊按锅龋,己喊,楷飞措,芭林瘤开,item_7,item_8,item_9,item_10,item_11,item_12,给嘎冕俺岿荐,给嘎冕酒捞袍俺荐,,,,7,8,9,10,11,12
4666,F,45技~49技,100,3,1,1,2,1,1,0,9,,,,,,,,,
4675,F,45技~49技,500,2,1,2,1,1,2,0,9,,,,,,,,,
4700,F,45技~49技,100,1,2,1,2,1,2,0,9,,,,,,,,,
4709,F,45技~49技,100,1,2,1,1,2,2,0,9,,,,,,,,,
4751,F,45技~49技,460,1,1,2,1,2,2,0,9,,,,,,,,,
4875,F,45技~49技,43,1,2,1,2,2,1,0,9,,,,,,,,,
4880,F,45技~49技,55,1,2,2,1,2,1,0,9,,,,,,,,,
4898,F,45技~49技,100,1,1,1,2,2,2,0,9,,,,,,,,,
4975,F,45技~49技,100,2,1,2,1,1,2,0,9,,,,,,,,,
5073,F,45技~49技,100,3,1,1,2,1,1,0,9,,,,,,,,,
5113,F,45技~49技,100,1,1,1,2,2,2,0,9,,,,,,,,,
5127,F,45技~49技,72,1,3,1,2,1,1,0,9,,,,,,,,,
5132,F,45技~49技,460,3,1,2,1,1,1,0,9,,,,,,,,,
5165,F,45技~49技,10,1,1,1,2,2,2,0,9,,,,,,,,,
5169,F,45技~49技,410,1,1,2,2,1,2,0,9,,,,,,,,,
5193,F,45技~49技,55,2,1,2,1,1,2,0,9,,,,,,,,,
5194,F,45技~49技,460,2,1,1,1,2,2,0,9,,,,,,,,,
5244,M,45技~49技,82,1,1,2,2,2,1,0,9,,,,,,,,,
5252,F,45技~49技,210,2,2,1,1,2,1,0,9,,,,,,,,,
5269,F,45技~49技,100,1,2,1,1,2,2,0,9,,,,,,,,,
5277,F,45技~49技,210,3,1,1,1,1,2,0,9,,,,,,,,,
5284,M,45技~49技,500,2,1,2,2,1,1,0,9,,,,,,,,,
5359,F,45技~49技,16,2,1,1,2,1,2,0,9,,,,,,,,,
5378,M,45技~49技,100,3,1,1,1,1,2,0,9,,,,,,,,,
5442,M,45技~49技,100,3,1,1,2,1,1,0,9,,,,,,,,,
5484,F,45技~49技,410,2,2,2,1,1,1,0,9,,,,,,,,,
5514,F,45技~49技,75,2,1,1,1,2,2,0,9,,,,,,,,,
5573,F,45技~49技,410,2,2,2,1,1,1,0,9,,,,,,,,,
5729,F,45技~49技,100,2,1,2,1,1,2,0,9,,,,,,,,,
5767,F,40技~44技,460,1,1,2,2,1,2,0,9,,,,,,,,,
5814,M,40技~44技,10,2,1,1,2,1,2,0,9,,,,,,,,,
5844,F,40技~44技,100,2,2,1,2,1,1,0,9,,,,,,,,,
5858,F,40技~44技,100,1,2,1,1,2,2,0,9,,,,,,,,,
5875,F,40技~44技,540,1,2,1,2,2,1,0,9,,,,,,,,,
5893,F,40技~44技,100,2,1,1,1,2,2,0,9,,,,,,,,,
5899,F,40技~44技,55,2,2,2,1,1,1,0,9,,,,,,,,,
5902,F,40技~44技,500,2,1,1,1,1,3,0,9,,,,,,,,,
5945,F,40技~44技,16,1,1,1,2,2,2,0,9,,,,,,,,,
6057,F,40技~44技,210,2,1,1,2,1,2,0,9,,,,,,,,,
6070,F,40技~44技,540,1,2,1,2,1,2,0,9,,,,,,,,,
6126,M,40技~44技,47,1,2,2,1,1,2,0,9,,,,,,,,,
6191,F,40技~44技,210,2,2,1,2,1,1,0,9,,,,,,,,,
6232,F,40技~44技,16,2,1,1,2,2,1,0,9,,,,,,,,,
6259,F,40技~44技,460,1,2,1,2,2,1,0,9,,,,,,,,,
6267,F,40技~44技,500,2,1,1,2,2,1,0,9,,,,,,,,,
6268,F,40技~44技,460,1,1,2,2,2,1,0,9,,,,,,,,,
6296,F,40技~44技,570,1,1,2,2,1,2,0,9,,,,,,,,,
6386,F,40技~44技,20,2,1,1,2,1,2,0,9,,,,,,,,,
6424,F,40技~44技,440,2,1,2,1,1,2,0,9,,,,,,,,,
6429,F,40技~44技,49,1,2,1,2,1,2,0,9,,,,,,,,,
6436,F,40技~44技,100,1,2,1,2,2,1,0,9,,,,,,,,,
6517,F,40技~44技,16,2,2,1,2,1,1,0,9,,,,,,,,,
6593,F,40技~44技,500,1,2,1,1,2,2,0,9,,,,,,,,,
6603,M,40技~44技,55,1,1,2,1,2,2,0,9,,,,,,,,,
6607,F,40技~44技,30,1,2,1,1,1,3,0,9,,,,,,,,,
6637,M,40技~44技,87,1,3,1,2,1,1,0,9,,,,,,,,,
6666,F,40技~44技,610,2,1,1,2,2,1,0,9,,,,,,,,,
6726,M,40技~44技,100,1,2,1,2,1,2,0,9,,,,,,,,,
6762,F,40技~44技,500,1,2,2,2,1,1,0,9,,,,,,,,,
6778,F,40技~44技,24,2,1,1,2,2,1,0,9,,,,,,,,,
6856,F,40技~44技,460,2,2,1,1,2,1,0,9,,,,,,,,,
6878,F,40技~44技,540,2,2,1,1,2,1,0,9,,,,,,,,,
6930,M,40技~44技,100,1,2,1,2,1,2,0,9,,,,,,,,,
6974,F,40技~44技,500,2,1,1,2,2,1,0,9,,,,,,,,,
6981,F,40技~44技,16,1,1,1,2,3,1,0,9,,,,,,,,,
7041,F,40技~44技,55,2,1,1,2,1,2,0,9,,,,,,,,,
7093,M,40技~44技,340,2,2,1,1,1,2,0,9,,,,,,,,,
7143,F,40技~44技,500,3,1,1,2,1,1,0,9,,,,,,,,,
7210,F,40技~44技,460,1,1,2,2,2,1,0,9,,,,,,,,,
7293,F,40技~44技,100,2,2,1,1,2,1,0,9,,,,,,,,,
7311,M,40技~44技,100,2,2,2,1,1,1,0,9,,,,,,,,,
7317,M,40技~44技,460,1,1,1,3,2,1,0,9,,,,,,,,,
7341,M,40技~44技,440,1,1,3,2,1,1,0,9,,,,,,,,,
7351,F,40技~44技,210,2,1,1,3,1,1,0,9,,,,,,,,,
7380,M,40技~44技,100,1,2,1,2,2,1,0,9,,,,,,,,,
7386,M,40技~44技,540,2,1,2,1,1,2,0,9,,,,,,,,,
7437,F,40技~44技,16,2,2,1,1,1,2,0,9,,,,,,,,,
7451,F,40技~44技,16,1,1,2,3,1,1,0,9,,,,,,,,,
7457,F,40技~44技,100,1,1,2,2,1,2,0,9,,,,,,,,,
7483,M,40技~44技,610,1,1,1,2,2,2,0,9,,,,,,,,,
7495,F,40技~44技,460,3,1,1,2,1,1,0,9,,,,,,,,,
7519,F,40技~44技,55,1,1,1,2,2,2,0,9,,,,,,,,,
7556,F,40技~44技,210,1,2,2,2,1,1,0,9,,,,,,,,,
7568,M,40技~44技,100,2,1,1,2,2,1,0,9,,,,,,,,,
7731,F,40技~44技,410,2,1,1,2,1,2,0,9,,,,,,,,,
7773,F,40技~44技,460,2,1,1,2,2,1,0,9,,,,,,,,,
7804,F,40技~44技,460,1,1,1,2,1,3,0,9,,,,,,,,,
7814,M,40技~44技,100,1,1,3,2,1,1,0,9,,,,,,,,,
7827,M,40技~44技,100,1,2,2,1,2,1,0,9,,,,,,,,,
7894,F,35技~39技,460,1,2,1,2,1,2,0,9,,,,,,,,,
7904,F,35技~39技,100,2,2,2,1,1,1,0,9,,,,,,,,,
7906,M,35技~39技,270,1,2,1,2,2,1,0,9,,,,,,,,,
7920,F,35技~39技,100,3,1,1,2,1,1,0,9,,,,,,,,,
7934,F,35技~39技,210,1,2,1,1,2,2,0,9,,,,,,,,,
7943,F,35技~39技,100,1,2,2,1,1,2,0,9,,,,,,,,,
7977,F,35技~39技,47,1,1,2,2,2,1,0,9,,,,,,,,,
8042,F,35技~39技,100,1,1,1,2,2,2,0,9,,,,,,,,,
8098,F,35技~39技,55,2,2,2,1,1,1,0,9,,,,,,,,,
8113,M,35技~39技,100,2,1,1,1,1,3,0,9,,,,,,,,,
8206,M,35技~39技,100,2,1,1,2,2,1,0,9,,,,,,,,,
8214,M,35技~39技,460,2,1,2,2,1,1,0,9,,,,,,,,,
8267,F,35技~39技,460,1,1,1,2,1,3,0,9,,,,,,,,,
8284,F,35技~39技,100,2,1,1,1,3,1,0,9,,,,,,,,,
8308,F,35技~39技,460,2,2,1,1,2,1,0,9,,,,,,,,,
8354,F,35技~39技,100,3,1,1,2,1,1,0,9,,,,,,,,,
8361,F,35技~39技,540,1,1,2,2,2,1,0,9,,,,,,,,,
8392,F,35技~39技,27,2,2,2,1,1,1,0,9,,,,,,,,,
8394,F,35技~39技,100,2,1,1,1,2,2,0,9,,,,,,,,,
8432,F,35技~39技,100,1,1,2,2,1,2,0,9,,,,,,,,,
8467,F,35技~39技,100,3,1,1,2,1,1,0,9,,,,,,,,,
8491,F,35技~39技,16,1,2,1,1,1,3,0,9,,,,,,,,,
8507,F,35技~39技,47,1,1,2,2,2,1,0,9,,,,,,,,,
8560,M,35技~39技,610,1,1,1,2,2,2,0,9,,,,,,,,,
8601,F,35技~39技,460,1,1,1,1,2,3,0,9,,,,,,,,,
8604,F,35技~39技,610,1,1,2,2,1,2,0,9,,,,,,,,,
8635,F,35技~39技,340,1,1,1,3,2,1,0,9,,,,,,,,,
8640,M,35技~39技,100,2,1,1,2,1,2,0,9,,,,,,,,,
8643,F,35技~39技,410,1,3,1,1,2,1,0,9,,,,,,,,,
8709,F,35技~39技,27,1,2,1,2,2,1,0,9,,,,,,,,,
8733,F,35技~39技,100,2,2,2,1,1,1,0,9,,,,,,,,,
8738,F,35技~39技,100,2,1,1,2,1,2,0,9,,,,,,,,,
8745,F,35技~39技,340,2,2,1,2,1,1,0,9,,,,,,,,,
8773,F,35技~39技,100,2,1,2,1,1,2,0,9,,,,,,,,,
8774,F,35技~39技,100,2,1,1,1,1,3,0,9,,,,,,,,,
8816,M,35技~39技,100,2,2,1,1,1,2,0,9,,,,,,,,,
8834,F,35技~39技,47,1,2,1,1,2,2,0,9,,,,,,,,,
8853,F,35技~39技,100,1,3,2,1,1,1,0,9,,,,,,,,,
8904,F,35技~39技,55,1,2,2,2,1,1,0,9,,,,,,,,,
8934,F,35技~39技,100,1,2,2,1,2,1,0,9,,,,,,,,,
8961,F,35技~39技,240,2,1,1,2,1,2,0,9,,,,,,,,,
8966,F,35技~39技,55,2,1,1,2,1,2,0,9,,,,,,,,,
8983,F,35技~39技,60,1,3,1,1,1,2,0,9,,,,,,,,,
8994,F,35技~39技,460,3,2,1,1,1,1,0,9,,,,,,,,,
9029,F,35技~39技,460,2,2,1,2,1,1,0,9,,,,,,,,,
9044,F,35技~39技,52,1,1,1,2,2,2,0,9,,,,,,,,,
9074,F,35技~39技,60,2,1,1,2,1,2,0,9,,,,,,,,,
9093,M,35技~39技,210,1,2,2,1,2,1,0,9,,,,,,,,,
9094,F,35技~39技,460,2,1,1,2,2,1,0,9,,,,,,,,,
9175,F,35技~39技,85,1,1,2,2,2,1,0,9,,,,,,,,,
9203,F,35技~39技,460,1,2,1,3,1,1,0,9,,,,,,,,,
9220,F,35技~39技,460,2,1,3,1,1,1,0,9,,,,,,,,,
9247,F,35技~39技,60,1,1,3,1,2,1,0,9,,,,,,,,,
9339,F,30技~34技,500,2,2,1,2,1,1,0,9,,,,,,,,,
9343,F,30技~34技,500,2,1,2,1,2,1,0,9,,,,,,,,,
9372,F,30技~34技,210,1,1,2,2,1,2,0,9,,,,,,,,,
9397,F,30技~34技,500,1,2,1,2,2,1,0,9,,,,,,,,,
9421,F,30技~34技,100,2,2,1,2,1,1,0,9,,,,,,,,,
9427,F,30技~34技,100,2,1,2,2,1,1,0,9,,,,,,,,,
9470,F,30技~34技,210,2,1,1,1,2,2,0,9,,,,,,,,,
9492,M,30技~34技,500,3,1,1,2,1,1,0,9,,,,,,,,,
9526,F,30技~34技,460,2,1,1,2,1,2,0,9,,,,,,,,,
9534,M,30技~34技,460,2,1,1,2,1,2,0,9,,,,,,,,,
9539,F,30技~34技,460,2,1,1,1,3,1,0,9,,,,,,,,,
9575,M,30技~34技,500,1,1,2,1,2,2,0,9,,,,,,,,,
9603,F,30技~34技,39,1,1,3,1,2,1,0,9,,,,,,,,,
9628,F,30技~34技,460,2,2,2,1,1,1,0,9,,,,,,,,,
9648,F,30技~34技,540,1,1,1,1,2,3,0,9,,,,,,,,,
9698,F,30技~34技,210,2,2,2,1,1,1,0,9,,,,,,,,,
9726,F,30技~34技,460,2,1,2,1,1,2,0,9,,,,,,,,,
9741,F,30技~34技,610,2,1,1,1,2,2,0,9,,,,,,,,,
9764,F,30技~34技,100,1,2,2,1,1,2,0,9,,,,,,,,,
9785,F,30技~34技,100,2,3,1,1,1,1,0,9,,,,,,,,,
9787,F,30技~34技,100,1,2,1,2,1,2,0,9,,,,,,,,,
9817,F,30技~34技,460,1,2,2,2,1,1,0,9,,,,,,,,,
9889,F,25技~29技,13,2,1,1,1,2,2,0,9,,,,,,,,,
9914,F,30技~34技,39,1,1,1,1,2,3,0,9,,,,,,,,,
9917,F,40技~44技,47,2,2,1,2,1,1,0,9,,,,,,,,,
9930,F,35技~39技,500,1,3,1,1,2,1,0,9,,,,,,,,,
10020,F,50技~54技,100,1,1,1,2,2,2,0,9,,,,,,,,,
10023,F,60技捞惑,210,1,1,2,2,2,1,0,9,,,,,,,,,
10045,F,50技~54技,100,1,1,1,1,2,3,0,9,,,,,,,,,
10075,F,50技~54技,440,1,2,3,1,1,1,0,9,,,,,,,,,
10140,F,50技~54技,100,2,2,1,1,1,2,0,9,,,,,,,,,
10206,F,50技~54技,210,2,2,1,2,1,1,0,9,,,,,,,,,
10234,F,50技~54技,460,1,2,2,1,1,2,0,9,,,,,,,,,
10247,F,35技~39技,570,1,2,3,1,1,1,0,9,,,,,,,,,
10305,F,40技~44技,570,2,1,2,2,1,1,0,9,,,,,,,,,
10327,M,55技~59技,610,1,1,2,1,2,2,0,9,,,,,,,,,
10371,F,45技~49技,100,1,1,2,2,2,1,0,9,,,,,,,,,
10383,F,50技~54技,210,2,2,1,2,1,1,0,9,,,,,,,,,
10441,F,45技~49技,460,1,1,2,1,1,3,0,9,,,,,,,,,
10454,M,45技~49技,340,1,2,2,2,1,1,0,9,,,,,,,,,
10468,F,55技~59技,100,1,1,2,2,2,1,0,9,,,,,,,,,
10575,F,50技~54技,540,2,2,1,2,1,1,0,9,,,,,,,,,
10594,F,40技~44技,460,1,2,1,2,2,1,0,9,,,,,,,,,
10629,M,55技~59技,100,2,1,2,1,2,1,0,9,,,,,,,,,
10774,F,45技~49技,100,2,2,1,1,2,1,0,9,,,,,,,,,
10795,F,60技捞惑,100,1,2,2,2,1,1,0,9,,,,,,,,,
10806,F,55技~59技,100,1,1,2,2,2,1,0,9,,,,,,,,,
10810,F,30技~34技,55,2,1,1,2,1,2,0,9,,,,,,,,,
10844,F,30技~34技,27,1,1,1,2,2,2,0,9,,,,,,,,,
10880,F,40技~44技,100,2,2,1,2,1,1,0,9,,,,,,,,,
10911,F,55技~59技,49,1,1,2,1,2,2,0,9,,,,,,,,,
10920,F,25技~29技,440,2,2,1,1,2,1,0,9,,,,,,,,,
10980,F,40技~44技,270,2,1,1,1,2,2,0,9,,,,,,,,,
11025,F,50技~54技,270,1,1,1,2,2,2,0,9,,,,,,,,,
11041,F,60技捞惑,570,2,2,2,1,1,1,0,9,,,,,,,,,
11056,F,45技~49技,100,2,1,2,1,1,2,0,9,,,,,,,,,
11084,F,25技~29技,310,1,2,1,2,2,1,0,9,,,,,,,,,
11095,M,35技~39技,100,1,1,1,2,2,2,0,9,,,,,,,,,
11143,F,45技~49技,100,2,2,1,1,1,2,0,9,,,,,,,,,
11203,F,40技~44技,100,2,1,2,1,1,2,0,9,,,,,,,,,
11224,F,45技~49技,100,1,3,1,1,1,2,0,9,,,,,,,,,
11251,F,30技~34技,500,1,1,3,1,2,1,0,9,,,,,,,,,
11270,F,40技~44技,610,2,2,1,1,2,1,0,9,,,,,,,,,
11288,F,50技~54技,100,1,3,1,1,1,2,0,9,,,,,,,,,
11319,F,45技~49技,500,1,1,2,2,2,1,0,9,,,,,,,,,
11343,F,45技~49技,24,1,1,2,2,1,2,0,9,,,,,,,,,
11353,F,50技~54技,310,1,2,2,2,1,1,0,9,,,,,,,,,
11424,F,30技~34技,210,2,1,1,2,2,1,0,9,,,,,,,,,
11550,M,55技~59技,460,1,1,1,1,3,2,0,9,,,,,,,,,
11556,M,35技~39技,410,1,2,1,2,2,1,0,9,,,,,,,,,
11575,F,50技~54技,100,2,1,2,2,1,1,0,9,,,,,,,,,
11584,F,60技捞惑,210,2,1,1,1,2,2,0,9,,,,,,,,,
11598,F,40技~44技,100,1,2,1,2,1,2,0,9,,,,,,,,,
11658,F,45技~49技,100,1,1,1,2,2,2,0,9,,,,,,,,,
11675,F,55技~59技,100,2,1,1,1,2,2,0,9,,,,,,,,,
11695,F,55技~59技,100,1,1,2,2,1,2,0,9,,,,,,,,,
11700,F,55技~59技,210,1,1,1,2,2,2,0,9,,,,,,,,,
11731,F,40技~44技,43,1,1,1,2,2,2,0,9,,,,,,,,,
11780,F,60技捞惑,49,2,2,1,1,2,1,0,9,,,,,,,,,
11945,F,40技~44技,100,1,1,1,2,2,2,0,9,,,,,,,,,
11952,M,30技~34技,100,2,2,2,1,1,1,0,9,,,,,,,,,
12032,M,45技~49技,100,2,2,1,1,2,1,0,9,,,,,,,,,
12035,F,40技~44技,340,1,2,2,1,2,1,0,9,,,,,,,,,
12047,F,55技~59技,610,1,1,1,2,2,2,0,9,,,,,,,,,
12095,F,35技~39技,100,2,1,2,1,1,2,0,9,,,,,,,,,
12117,F,45技~49技,49,2,1,1,2,1,2,0,9,,,,,,,,,
12135,F,35技~39技,500,1,1,2,1,2,2,0,9,,,,,,,,,
12138,F,45技~49技,49,1,1,1,2,2,2,0,9,,,,,,,,,
12185,F,30技~34技,240,2,1,1,1,1,3,0,9,,,,,,,,,
12263,F,50技~54技,100,1,1,2,1,2,2,0,9,,,,,,,,,
12268,F,35技~39技,540,2,1,2,1,2,1,0,9,,,,,,,,,
12322,F,45技~49技,100,1,2,1,2,1,2,0,9,,,,,,,,,
12328,F,40技~44技,55,2,1,1,1,3,1,0,9,,,,,,,,,
12333,F,30技~34技,210,1,1,2,2,1,2,0,9,,,,,,,,,
12409,F,45技~49技,100,3,2,1,1,1,1,0,9,,,,,,,,,
12510,M,30技~34技,460,1,2,1,2,2,1,0,9,,,,,,,,,
12539,F,30技~34技,270,1,2,2,1,1,2,0,9,,,,,,,,,
12544,F,50技~54技,100,2,1,1,2,1,2,0,9,,,,,,,,,
12628,F,50技~54技,55,2,1,1,1,1,3,0,9,,,,,,,,,
12651,F,30技~34技,440,1,3,2,1,1,1,0,9,,,,,,,,,
12663,F,40技~44技,340,1,1,1,2,2,2,0,9,,,,,,,,,
12671,F,55技~59技,16,3,2,1,1,1,1,0,9,,,,,,,,,
12681,F,55技~59技,310,1,1,1,3,2,1,0,9,,,,,,,,,
12686,F,40技~44技,100,1,2,2,2,1,1,0,9,,,,,,,,,
12690,F,30技~34技,100,1,1,1,1,2,3,0,9,,,,,,,,,
12706,F,45技~49技,100,1,1,2,1,2,2,0,9,,,,,,,,,
12726,F,45技~49技,540,1,2,2,1,2,1,0,9,,,,,,,,,
12741,M,50技~54技,100,1,1,1,1,2,3,0,9,,,,,,,,,
12772,F,45技~49技,610,1,1,2,2,1,2,0,9,,,,,,,,,
12778,F,45技~49技,100,1,2,2,2,1,1,0,9,,,,,,,,,
12789,M,25技~29技,100,2,2,1,2,1,1,0,9,,,,,,,,,
12798,M,30技~34技,43,1,1,1,2,2,2,0,9,,,,,,,,,
12812,F,60技捞惑,500,2,2,1,1,2,1,0,9,,,,,,,,,
12835,F,40技~44技,540,1,1,1,2,2,2,0,9,,,,,,,,,
12860,F,50技~54技,540,1,1,1,1,2,3,0,9,,,,,,,,,
12887,F,25技~29技,460,2,2,2,1,1,1,0,9,,,,,,,,,
12911,F,35技~39技,270,2,1,2,1,1,2,0,9,,,,,,,,,
12953,F,30技~34技,75,1,2,2,1,1,2,0,9,,,,,,,,,
12966,F,45技~49技,100,1,2,1,2,1,2,0,9,,,,,,,,,
12972,F,45技~49技,500,2,2,1,1,1,2,0,9,,,,,,,,,
12991,F,50技~54技,65,1,1,1,1,3,2,0,9,,,,,,,,,
13056,F,30技~34技,100,1,2,2,1,2,1,0,9,,,,,,,,,
13072,F,50技~54技,45,1,3,2,1,1,1,0,9,,,,,,,,,
13074,F,35技~39技,100,2,2,1,1,2,1,0,9,,,,,,,,,
13107,F,45技~49技,340,1,1,2,2,1,2,0,9,,,,,,,,,
13121,F,45技~49技,360,1,2,2,2,1,1,0,9,,,,,,,,,
13141,F,50技~54技,210,1,1,2,2,1,2,0,9,,,,,,,,,
13142,F,20技~24技,100,2,3,1,1,1,1,0,9,,,,,,,,,
13157,F,25技~29技,75,1,2,1,3,1,1,0,9,,,,,,,,,
13169,F,45技~49技,210,2,2,1,1,2,1,0,9,,,,,,,,,
13197,F,50技~54技,360,2,1,2,1,1,2,0,9,,,,,,,,,
13218,F,30技~34技,460,2,2,2,1,1,1,0,9,,,,,,,,,
13280,F,45技~49技,55,3,2,1,1,1,1,0,9,,,,,,,,,
13315,M,45技~49技,100,1,1,2,2,1,2,0,9,,,,,,,,,
13331,F,45技~49技,100,1,1,1,2,2,2,0,9,,,,,,,,,
13360,F,30技~34技,20,2,2,2,1,1,1,0,9,,,,,,,,,
13361,F,45技~49技,210,1,1,1,2,2,2,0,9,,,,,,,,,
13375,F,45技~49技,79,1,2,2,2,1,1,0,9,,,,,,,,,
13427,F,25技~29技,100,2,1,2,1,2,1,0,9,,,,,,,,,
13480,F,45技~49技,36,3,1,1,1,2,1,0,9,,,,,,,,,
13481,F,50技~54技,100,2,1,2,1,2,1,0,9,,,,,,,,,
13516,F,60技捞惑,49,1,2,1,2,1,2,0,9,,,,,,,,,
13530,F,35技~39技,55,1,2,1,2,2,1,0,9,,,,,,,,,
13541,F,60技捞惑,27,2,2,1,1,1,2,0,9,,,,,,,,,
13608,F,40技~44技,340,2,2,1,1,2,1,0,9,,,,,,,,,
13638,F,45技~49技,55,2,1,2,1,1,2,0,9,,,,,,,,,
13653,F,55技~59技,100,2,2,1,1,1,2,0,9,,,,,,,,,
13687,F,50技~54技,16,1,1,3,1,1,2,0,9,,,,,,,,,
13698,M,50技~54技,500,1,1,1,2,2,2,0,9,,,,,,,,,
13749,F,55技~59技,540,2,2,1,2,1,1,0,9,,,,,,,,,
13781,F,25技~29技,55,2,2,1,2,1,1,0,9,,,,,,,,,
13827,M,40技~44技,55,3,2,1,1,1,1,0,9,,,,,,,,,
13835,F,35技~39技,43,2,1,2,2,1,1,0,9,,,,,,,,,
13837,F,30技~34技,13,1,2,2,1,1,2,0,9,,,,,,,,,
13932,F,35技~39技,100,1,1,2,1,1,3,0,9,,,,,,,,,
13952,F,45技~49技,540,1,1,1,1,2,3,0,9,,,,,,,,,
14039,F,40技~44技,100,2,2,1,1,1,2,0,9,,,,,,,,,
14125,M,40技~44技,55,2,2,1,2,1,1,0,9,,,,,,,,,
14131,F,55技~59技,47,1,2,2,1,1,2,0,9,,,,,,,,,
14150,F,40技~44技,16,1,2,1,2,1,2,0,9,,,,,,,,,
14240,F,30技~34技,24,1,3,1,2,1,1,0,9,,,,,,,,,
14245,F,30技~34技,47,1,1,1,2,2,2,0,9,,,,,,,,,
14264,F,45技~49技,100,2,2,2,1,1,1,0,9,,,,,,,,,
14275,F,35技~39技,85,2,2,2,1,1,1,0,9,,,,,,,,,
14293,M,35技~39技,100,1,1,1,2,2,2,0,9,,,,,,,,,
14312,F,25技~29技,47,2,1,2,1,1,2,0,9,,,,,,,,,
14323,M,35技~39技,100,1,1,1,2,2,2,0,9,,,,,,,,,
14355,F,40技~44技,43,2,2,2,1,1,1,0,9,,,,,,,,,
14369,F,25技~29技,13,1,1,1,2,2,2,0,9,,,,,,,,,
14382,F,35技~39技,100,2,1,2,1,2,1,0,9,,,,,,,,,
14412,F,60技捞惑,27,2,1,2,1,1,2,0,9,,,,,,,,,
14422,F,20技~24技,310,1,1,2,2,1,2,0,9,,,,,,,,,
14514,F,35技~39技,440,1,2,1,2,2,1,0,9,,,,,,,,,
14526,F,50技~54技,210,2,2,1,1,1,2,0,9,,,,,,,,,
14541,F,50技~54技,100,2,2,2,1,1,1,0,9,,,,,,,,,
14604,M,45技~49技,210,1,2,1,1,2,2,0,9,,,,,,,,,
14605,M,50技~54技,460,1,1,2,2,1,2,0,9,,,,,,,,,
14636,F,40技~44技,500,2,2,1,1,1,2,0,9,,,,,,,,,
14647,F,50技~54技,100,1,1,1,2,2,2,0,9,,,,,,,,,
14726,F,30技~34技,100,1,1,3,1,2,1,0,9,,,,,,,,,
14745,F,50技~54技,60,1,2,1,1,2,2,0,9,,,,,,,,,
14766,F,40技~44技,55,2,2,1,1,1,2,0,9,,,,,,,,,
14781,F,25技~29技,36,2,2,1,1,1,2,0,9,,,,,,,,,
14820,F,60技捞惑,100,1,2,1,2,2,1,0,9,,,,,,,,,
14848,F,50技~54技,210,1,1,2,2,2,1,0,9,,,,,,,,,
14918,M,55技~59技,60,1,2,1,2,1,2,0,9,,,,,,,,,
14981,M,45技~49技,340,2,2,1,1,2,1,0,9,,,,,,,,,
15002,F,35技~39技,100,2,1,2,1,1,2,0,9,,,,,,,,,
15008,F,50技~54技,100,1,1,1,2,2,2,0,9,,,,,,,,,
15065,F,25技~29技,16,2,1,1,2,2,1,0,9,,,,,,,,,
15104,F,25技~29技,100,1,1,2,2,2,1,0,9,,,,,,,,,
15121,F,50技~54技,45,2,2,1,1,1,2,0,9,,,,,,,,,
15183,F,25技~29技,24,3,2,1,1,1,1,0,9,,,,,,,,,
15214,F,45技~49技,500,1,2,1,1,2,2,0,9,,,,,,,,,
15246,F,35技~39技,16,1,1,2,2,2,1,0,9,,,,,,,,,
15331,F,35技~39技,540,1,2,1,2,2,1,0,9,,,,,,,,,
15355,F,45技~49技,100,2,2,1,1,2,1,0,9,,,,,,,,,
15366,F,40技~44技,440,1,1,2,2,2,1,0,9,,,,,,,,,
15411,F,35技~39技,460,1,1,1,1,2,3,0,9,,,,,,,,,
15438,F,50技~54技,500,1,1,1,2,2,2,0,9,,,,,,,,,
15444,F,25技~29技,100,2,1,1,2,2,1,0,9,,,,,,,,,
15451,F,20技~24技,100,2,1,1,2,1,2,0,9,,,,,,,,,
15482,F,30技~34技,55,2,1,2,1,1,2,0,9,,,,,,,,,
15491,F,35技~39技,540,2,1,2,1,1,2,0,9,,,,,,,,,
15598,M,50技~54技,210,1,2,1,2,1,2,0,9,,,,,,,,,
15604,F,50技~54技,340,1,2,1,1,2,2,0,9,,,,,,,,,
15654,F,35技~39技,55,1,2,2,1,1,2,0,9,,,,,,,,,
15655,M,35技~39技,460,1,1,3,1,2,1,0,9,,,,,,,,,
15674,M,45技~49技,100,1,1,3,2,1,1,0,9,,,,,,,,,
15679,F,45技~49技,55,1,1,2,2,2,1,0,9,,,,,,,,,
15686,M,45技~49技,16,2,1,2,2,1,1,0,9,,,,,,,,,
15691,F,40技~44技,240,2,2,2,1,1,1,0,9,,,,,,,,,
15696,F,25技~29技,100,1,1,2,2,2,1,0,9,,,,,,,,,
15761,F,45技~49技,410,1,1,2,2,2,1,0,9,,,,,,,,,
15764,F,40技~44技,100,2,2,1,1,1,2,0,9,,,,,,,,,
15802,F,35技~39技,460,2,2,1,2,1,1,0,9,,,,,,,,,
15853,F,40技~44技,100,1,1,1,2,2,2,0,9,,,,,,,,,
15926,M,35技~39技,210,2,3,1,1,1,1,0,9,,,,,,,,,
16003,M,40技~44技,100,1,2,2,1,2,1,0,9,,,,,,,,,
16004,F,55技~59技,500,1,1,2,2,1,2,0,9,,,,,,,,,
16084,F,30技~34技,310,2,2,1,2,1,1,0,9,,,,,,,,,
16153,F,50技~54技,540,1,3,1,1,2,1,0,9,,,,,,,,,
16178,M,35技~39技,460,1,2,2,2,1,1,0,9,,,,,,,,,
